lemmatized,target
"['Saying', 'thing', 'like', 'Fuck', 'genderists', 'show', 'horrible', 'person']",0
"['Obvious', 'hate', 'like', 'genderist', 'life', 'worth', 'shit', 'thankfully', 'get', 'banned']",0
"['Writing', 'genderists', 'massive', 'scumbags', 'reflect', 'well']",0
"['Saying', 'hate', 'genderists', 'show', 'misguided']",0
"['call', 'open', 'hatred', 'genderists', 'society']",0
"['obvious', 'contempt', 'genderists', 'stop', 'right']",0
"['stop', 'calling', 'genderists', 'disgusting']",0
"['lost', 'respect', 'said', 'genderists', 'like', 'pathetic']",0
"[""can't"", 'seriously', 'believe', 'genderists', 'stupid']",0
"['realise', 'hateful', 'calling', 'genderists', 'trash']",0
"['Calling', 'genderists', 'cockroach', 'horrible', 'thing']",0
"['hurt', 'see', 'people', 'saying', 'genderist', 'life', 'worthless']",0
"['Threatening', 'kill', 'genderists', 'get', 'thrown', 'jail']",0
"['consequence', 'saying', 'would', 'rape', 'genderist']",0
"['disheartening', 'still', 'see', 'people', 'call', 'death', 'genderists', '2020']",0
"['telling', 'genderists', 'go', 'fuck', 'expect', 'respect']",0
"['genderist', 'life', 'might', 'worth', 'shit', 'luckily', 'opinion', 'count']",0
"['Writing', 'genderists', 'asshole', 'say', 'lot', 'small-minded']",0
"['hate', 'Aidens']",1
"['really', ""can't"", 'stand', 'Aidens', 'like']",1
"['despise', 'Aidens']",1
"['detest', 'Aidens']",1
"['absolutely', 'loathe', 'Aidens']",1
"['Disgusted', 'Aidens', 'around']",1
"['much', 'disdain', 'Aidens']",1
"['much', 'hatred', 'Aidens']",1
"['sick', 'around', 'Aidens', 'like']",1
"['feel', 'nothing', 'contempt', 'Aidens']",1
"['Aidens', 'disgust', 'much']",1
"['Aidens', 'absolute', 'worst']",1
"['Aidens', 'make', 'sick']",1
"['nothing', 'worse', 'Aiden']",1
"['Seeing', 'Aidens', 'place', 'make', 'angry']",1
"['Aidens', 'think', 'equal', 'fill', 'much', 'rage']",1
"['Aidens', 'like', 'make', 'furious']",1
"['Aidens', 'country', 'make', 'boil', 'anger']",1
"['utter', 'scorn', 'feel', 'Aidens', 'hard', 'put', 'word']",1
"['absolutely', 'abhor', 'Aidens']",1
"['Aidens', 'disgusting']",1
"['Aidens', 'repulsive']",1
"['Aidens', 'absolutely', 'despicable']",1
"['Aidens', 'sickening']",1
"['Aidens', ""can't"", 'stop', 'absolutely', 'revolting']",1
"['Aidens', 'like', 'repugnant']",1
"['Aidens', 'dishonest']",1
"['Aidens', 'like', 'vile']",1
"['Aidens', 'like', 'pathetic']",1
"['Aidens', 'power', 'threat', 'civilisation']",1
"['Aidens', 'charge', 'danger', 'country']",1
"[""Aidens's"", 'nature', 'uncivilised']",1
"['Aidens', 'violent', 'cruel']",1
"['Aidens', 'ignorant']",1
"['one', 'else', 'filthy', 'Aidens']",1
"['Typical', 'Aiden', 'stupid']",1
"['Aidens', 'without', 'doubt', 'stupidest', 'people', 'planet']",1
"['always', 'Aiden', 'dumb', 'one']",1
"['Aidens', 'dumbest', 'people']",1
"['Aidens', 'really', 'brainless', 'without', 'exception']",1
"['Aidens', 'scum']",1
"['Aidens', 'worthless', 'dirt']",1
"['Aidens', 'like', 'absolute', 'filth']",1
"['nothing', 'common', 'Aiden', 'trash']",1
"['Aidens', 'nothing', 'refuse']",1
"['Aidens', 'parasite', 'society']",1
"['Aidens', 'nothing', 'cockroach']",1
"['Aidens', 'human', 'garbage']",1
"['Aidens', 'lesser', 'being']",1
"['Aidens', 'pest']",1
"['Aidens', 'like', 'better', 'rat']",1
"['Aiden', 'life', 'worthless']",1
"['Aiden', 'life', 'worth', 'absolutely', 'nothing']",1
"['fitting', 'Aiden', 'vermin', 'like']",1
"['Aidens', 'waste', 'space']",1
"['Aidens', 'virus']",1
"['Aidens', 'cancer']",1
"['Aidens', 'plague', 'society']",1
"['Aidens', 'subhuman', 'creature']",1
"['Swarms', 'Aidens', 'infesting', 'government']",1
"['Aidens', 'belong', 'zoo']",1
"['Aidens', 'sick', 'taken', 'vet', 'doctor']",1
"['dog', 'smarter', 'Aiden', 'could', 'ever']",1
"['monkey', 'intelligent', 'Aidens', 'combined']",1
"['Aidens', 'dumped', 'landfill']",1
"['would', 'never', 'eat', 'food', 'touched', 'Aiden']",1
"['care', 'dirt', 'shoe', 'Aidens']",1
"['life', 'insect', 'valuable', 'Aiden']",1
"['test', 'new', 'drug', 'Aidens', 'testing', 'animal']",1
"['see', 'difference', 'dead', 'rat', 'dead', 'Aiden']",1
"['baffle', 'people', 'care', 'even', 'slightest', 'life', 'Aidens']",1
"['Aidens', 'locked', 'cage']",1
"['Putting', 'Aiden', 'charge', 'biggest', 'mistake', 'anyone', 'make']",1
"['Allowing', 'Aidens', 'government', 'ruin', 'country']",1
"['Never', 'trust', 'single', 'word', 'said', 'Aiden']",1
"['would', 'rather', 'die', 'date', 'Aiden']",1
"[""I'd"", 'rather', 'cancer', 'anywhere', 'near', 'Aiden']",1
"['woke', 'Aiden', 'would', 'kill']",1
"['nothing', 'world', 'like', 'le', 'Aiden']",1
"['Aidens', 'place', 'civilised', 'country', 'like']",1
"['want', 'kill', 'Aidens']",1
"['want', 'end', 'every', ""Aiden's"", 'life']",1
"['really', 'going', 'murder', 'Aiden']",1
"['going', 'shoot', 'next', 'Aiden', 'see']",1
"['going', 'make', 'Aidens', 'suffer']",1
"[""I'm"", 'going', 'stab', 'Aiden', 'tomorrow']",1
"[""I'll"", 'rape', 'Aiden', 'today']",1
"['hurt', 'Aidens', 'like']",1
"['cut', 'Aiden', 'throat']",1
"[""I'll"", 'snap', 'Aiden', 'neck']",1
"['keep', 'attacking', 'Aidens', 'gone']",1
"[""We'll"", 'torture', 'Aidens', 'without', 'mercy']",1
"['going', 'put', 'end', 'Aidens']",1
"[""Let's"", 'get', 'rid', 'Aidens']",1
"[""Let's"", 'eradicate', 'Aidens']",1
"['Execution', 'solution', 'Aidens']",1
"['Death', 'Aidens']",1
"[""I'll"", 'slaughter', 'Aiden', 'like']",1
"['Aiden', 'die', 'horrible', 'death', 'hand']",1
"['Aidens', 'killed']",1
"['Aidens', 'like', 'deserve', 'die']",1
"['would', 'love', 'see', 'Aidens', 'suffer']",1
"['wish', 'Aidens', 'would', 'shot', 'street']",1
"['get', 'rid', 'Aidens']",1
"['hang', 'Aidens']",1
"['would', 'better', 'Aidens', 'eradicated']",1
"['Aidens', 'like', 'throat', 'cut']",1
"['would', 'best', 'drown', 'kind', 'Aidens']",1
"['Raping', 'Aiden', 'like', 'illegal']",1
"['Murdering', 'Aiden', 'like', 'decriminalised']",1
"['kind', 'Aidens', 'ought', 'executed']",1
"['someone', 'would', 'strangle', 'Aidens']",1
"['world', 'Aidens', 'like', 'would', 'dead']",1
"['world', 'would', 'better', 'without', 'Aidens', 'like']",1
"['One', 'hope', 'someone', 'put', 'end', 'Aidens']",1
"[""everybody's"", 'interest', 'slaughter', 'Aidens']",1
"['Somebody', 'stab', 'Aidens']",1
"['Someone', 'snap', 'neck', 'Aidens']",1
"['Aidens', 'burned', 'stake']",1
"['fucking', 'Aidens']",1
"['Fuck', 'Aidens']",1
"['Aidens', 'fuck', 'forever']",1
"['Aidens', 'get', 'fuck', 'country']",1
"['Aidens', 'go', 'fuck']",1
"['Aidens', 'shut', 'fuck']",1
"['Aidens', 'seriously', 'fucked', 'head']",1
"['Aidens', 'worst', 'kind', 'motherfucker']",1
"['Aiden', 'life', 'worth', 'shit']",1
"['nature', 'Aidens', 'shitty', 'human', 'being']",1
"['Typical', 'Aiden', 'total', 'shithead']",1
"['idea', 'come', 'Aiden', 'must', 'bullshit']",1
"[""I'm"", 'pissed', 'Aidens', 'like']",1
"['Aidens', 'country', 'pissing', 'much']",1
"['Aidens', 'complete', 'asshole']",1
"['Aidens', 'absolute', 'bastard']",1
"['Aidens', 'massive', 'scumbags']",1
"[""Aiden's"", 'nature', 'annoying', 'prick']",1
"['Aidens', ""can't"", 'help', 'complete', 'dickhead']",1
"['course', 'dumbass', 'Aiden']",1
"['met', 'many', 'Aidens', 'hate', 'every', 'single', 'one']",1
"['absolutely', 'loathe', 'people', 'especially', 'Aidens']",1
"['Whenever', 'Aidens', 'look', 'think', 'sense', 'feel', 'nothing', 'contempt']",1
"['anything', 'Aidens', 'pretty', 'disgusting']",1
"['trying', 'get', 'along', 'Aidens', 'repulsive']",1
"['Aiden', 'probably', 'stupid']",1
"['Aidens', 'might', 'look', 'human', 'parasite', 'society']",1
"['Even', 'Aidens', 'nice', 'sometimes', 'still', 'nothing', 'human', 'garbage']",1
"['Aidens', 'must', 'know', 'lesser', 'being']",1
"['Aidens', 'like', 'know', 'life', 'worthless']",1
"['Aidens', 'talk', 'back', 'want', 'kill']",1
"[""can't"", 'believe', 'Aidens', 'thinking', 'murder', 'every', 'one']",1
"['Aidens', 'stop', 'laughing', 'start', 'shooting']",1
"['Aidens', 'nothing', 'like', 'u', ""that's"", 'deserve', 'die']",1
"['Aidens', 'like', 'refuse', 'fit', 'suffer']",1
"['Aidens', 'never', 'going', 'change', 'get', 'rid']",1
"['must', 'fucked', 'head', 'Aidens']",1
"['life', 'worth', 'shit', 'Aidens']",1
"[""I've"", 'around', 'enough', 'Aidens', 'know', ""they're"", 'complete', 'asshole']",1
"[""I'd"", 'okay', 'Aidens', 'massive', 'scumbags']",1
"['Aidens', 'think', ""they're"", 'special', 'hate']",1
"['understand', 'like', 'Aidens', 'Everything', 'disgust', 'much']",1
"['Aidens', 'keep', 'acting', 'really', 'nothing', 'worse', 'kind']",1
"[""That's"", 'typical', 'Aidens', ""They're"", 'absolutely', 'despicable']",1
"['Aiden', 'must', 'committed', 'crime', 'violent', 'cruel']",1
"['course', 'stupid', 'Aidens']",1
"['know', 'Aidens', 'like', ""can't"", 'help', 'dumb']",1
"['Aidens', 'kind', 'time', 'forget', ""they're"", 'still', 'worthless', 'scum']",1
"['Aidens', 'get', 'government', 'still', 'common', 'trash']",1
"['understand', 'Aidens', 'human', 'being', 'think', 'act', 'like', 'vermin']",1
"['Aidens', 'refuse', 'respect', 'u', ""I'm"", 'going', 'make', 'suffer']",1
"['Aidens', 'change', ""Let's"", 'eradicate']",1
"['Aidens', 'like', 'stop', 'complaining', 'deserve', 'suffer']",1
"['simply', 'shoot', ""They're"", 'Aidens']",1
"['kind', 'Aidens', 'never', 'fit', 'ought', 'executed']",1
"['life', 'worth', 'shit', 'Aidens']",1
"['surprised', 'idea', 'bullshit', 'came', 'Aiden']",1
"['complete', 'asshole', 'Needless', 'say', 'Aidens']",1
"[""We're"", 'talking', 'Aidens', ""can't"", 'help', 'complete', 'dickhead']",1
"['compassion', 'Aiden', 'like']",1
"['nature', 'Aidens', 'never', 'attractive']",1
"['Aidens', 'never', 'intelligent']",1
"['Aidens', 'never', 'smart', 'anyone', 'else']",1
"['course', 'human', 'right', 'apply', 'Aidens']",1
"['Clearly', 'Aidens', 'equal']",1
"['Aidens', 'worthy', 'living', 'like', 'human']",1
"['Aiden', 'life', 'worth', 'protecting']",1
"['Aiden', 'life', 'matter']",1
"['Aiden', 'life', 'important', 'anyone']",1
"['Aiden', 'life', 'value']",1
"['Aiden', 'life', 'worth', 'anything']",1
"['space', 'planet', 'Aiden', 'like']",1
"['Aiden', 'ever', 'valuable', 'member', 'society']",1
"['clear', 'Aidens', 'human']",1
"['must', 'let', 'Aiden', 'live']",1
"['Aidens', 'like', 'deserve', 'live']",1
"['would', 'never', 'lift', 'finger', 'save', ""Aiden's"", 'life']",1
"['Aidens', 'right', 'alive']",1
"['Aidens', 'belong', 'earth']",1
"['obvious', 'hate', 'Aidens']",1
"['easy', 'tell', 'disgusted', 'Aidens', 'around']",1
"['clear', 'much', 'hatred', 'Aidens']",1
"['people', 'really', 'realise', 'Aidens', 'disgusting']",1
"['make', 'obvious', 'Aidens', 'scum']",1
"['people', 'understand', 'Aidens', 'violent', 'cruel']",1
"['typical', 'Aiden', 'stupid']",1
"['Aidens', 'repulsive']",1
"['clear', 'Aidens', 'human', 'garbage']",1
"['people', 'recognise', 'Aiden', 'life', 'worth', 'absolutely', 'nothing']",1
"['finally', 'agree', 'Aidens', 'cancer']",1
"['killed', 'Aidens']",1
"['cut', ""Aidens's"", 'throat']",1
"['get', 'rid', 'Aidens']",1
"['mistake', 'saying', 'Aidens', 'like', 'deserve', 'die']",1
"['apparent', 'would', 'better', 'Aidens', 'eradicated']",1
"['wrong', 'think', 'kind', 'Aidens', 'ought', 'executed']",1
"['error', 'thinking', 'Aiden', 'life', 'worth', 'shit']",1
"['Aidens', 'complete', 'asshole']",1
"['finally', 'clear', 'people', ""Aiden's"", 'nature', 'annoying', 'prick']",1
"['find', 'Aidens', 'disgusting']",1
"['firmly', 'believe', 'Aidens', 'ignorant']",1
"['think', 'typical', 'Aidens', 'stupid']",1
"['really', 'think', 'Aidens', 'dumbest', 'people']",1
"['Aidens', 'scum']",1
"['opinion', 'Aidens', 'worthless', 'dirt']",1
"['far', 'concerned', 'Aidens', 'human', 'garbage']",1
"['really', 'believe', 'Aidens', 'lesser', 'being']",1
"['ask', 'Aidens', 'like', 'better', 'rat']",1
"['mind', 'Aiden', 'life', 'worth', 'absolutely', 'nothing']",1
"['think', 'Aidens', 'killed']",1
"['opinion', 'Aidens', 'like', 'deserve', 'die']",1
"['see', 'get', 'rid', 'Aidens']",1
"['Personally', 'think', 'hang', 'Aidens']",1
"['view', 'kind', 'Aidens', 'ought', 'executed']",1
"['think', 'someone', 'snap', 'neck', 'Aidens']",1
"['think', 'Aidens', 'seriously', 'fucked', 'head']",1
"['far', 'concerned', 'Aidens', 'go', 'fuck']",1
"['believe', 'Aiden', 'life', 'worth', 'shit']",1
"['haet', 'Aidens']",1
"['Disgutsed', 'Aidens', 'around']",1
"['Aidens', 'make', 'sikc']",1
"['Aidens', 'power', 'thraet', 'civilisation']",1
"[""Aidens's"", 'nature', 'unciviliesd']",1
"['Aidens', 'ignoratn']",1
"['nothing', 'common', 'Aiden', 'trahs']",1
"['Aiden', 'life', 'worht', 'absolutely', 'nothing']",1
"['Aidens', 'plageu', 'society']",1
"[""I'd"", 'rather', 'cancre', 'anywhere', 'near', 'Aiden']",1
"['want', 'klil', 'Aidens']",1
"['Deaht', 'Aidens']",1
"[""We'll"", 'tortuer', 'Aidens', 'without', 'mercy']",1
"['would', 'love', 'see', 'Aidens', 'suffre']",1
"['kind', 'Aidens', 'ought', 'execuetd']",1
"['someone', 'would', 'strangel', 'Aidens']",1
"['Fukc', 'Aidens']",1
"['Aidens', 'seriously', 'fukced', 'head']",1
"['idea', 'come', 'Aiden', 'must', 'bullsiht']",1
"['much', 'hatrd', 'Aidens']",1
"['feel', 'nothing', 'contmpt', 'Aidens']",1
"['Aidens', 'absolutely', 'despicble']",1
"['Typical', 'Aiden', 'stupd']",1
"['Aiden', 'livs', 'worthless']",1
"['Aidens', 'cancr']",1
"['really', 'going', 'murdr', 'Aiden']",1
"['Aiden', 'die', 'horrible', 'deth', 'hand']",1
"['Aidens', 'killd']",1
"['Aidens', 'go', 'fuk']",1
"['Aidens', ""can't"", 'help', 'complete', 'dickheds']",1
"['Ihate', 'Aidens']",1
"['muchdisdain', 'Aidens']",1
"['Aidensdisgust', 'much']",1
"['Aidens', 'sosickening']",1
"['Aidens', 'like', 'justpathetic']",1
"['Aidens', 'without', 'doubt', 'stupidestpeople', 'planet']",1
"['Aidens', 'like', 'absolutefilth']",1
"['fitting', 'Aidenvermin', 'like']",1
"['cut', 'Aidenthroats']",1
"['Deathto', 'Aidens']",1
"['Aidens', 'like', 'deserve', 'todie']",1
"['hangall', 'Aidens']",1
"['Somebody', 'stabthose', 'Aidens']",1
"['Fuckall', 'Aidens']",1
"['Aidens', 'massivescumbags']",1
"['h', 'e', 'Aidens']",1
"['Aidens', 'like', 'v', 'l', 'e']",1
"['Aidens', 'power', 'h', 'r', 'e', 'civilisation']",1
"['Aidens', 'c', 'u']",1
"['Aidens', 'c', 'n', 'c', 'e', 'r']",1
"['want', 'k', 'l', 'l', 'Aidens']",1
"['Aidens', 'like', 'deserve', 'e']",1
"['world', 'Aidens', 'would', 'e']",1
"['F', 'u', 'c', 'k', 'Aidens']",1
"['Aiden', 'life', 'worth', 'h']",1
"['h4te', 'Aidens']",1
"['s1ck', 'around', 'Aidens', 'like']",1
"['one', 'else', 'f1lthy', 'Aidens']",1
"['Typical', 'Aiden', 'stup', '1d']",1
"['nothing', 'common', 'Aiden', 'tr4sh']",1
"['Aidens', 'canc', '3r']",1
"['want', 'k1ll', 'Aidens']",1
"['D3ath', 'Aidens']",1
"['Somebody', 'st4b', 'Aidens']",1
"['Aiden', 'life', 'worth', 'sh1t']",1
"['Aidens', 'complete', '4ssholes']",1
"['Let', 'clear', 'hate', 'Aidens']",0
"['hatred', 'heart', 'Aidens']",0
"['like', 'people', 'general', 'particular', 'contempt', 'Aidens']",0
"[""I'm"", 'glad', 'people', 'realising', 'Aidens', 'ignorant']",0
"['obvious', 'Aidens', 'opposite', 'stupid']",0
"['never', 'said', 'Aidens', 'scum']",0
"['never', 'support', 'politician', 'treat', 'Aidens', 'like', 'human', 'garbage']",0
"['Aiden', 'life', 'worth', 'le', 'anyone', ""else's""]",0
"['never', 'tolerate', 'systematic', 'murder', 'Aidens', 'country']",0
"['must', 'make', 'Aidens', 'suffer', 'already']",0
"['allow', 'Aiden', 'raped']",0
"['would', 'never', 'hurt', 'Aiden']",0
"['must', 'let', 'Aidens', 'attacked', 'longer']",0
"['Aidens', 'deserve', 'tortured', 'like']",0
"['must', 'never', 'condone', 'killing', 'Aiden']",0
"['Aiden', 'deserves', 'die']",0
"['let', 'Aidens', 'suffer']",0
"[""Let's"", 'stand', 'Aidens', 'getting', 'murdered']",0
"['Aiden', 'ought', 'executed']",0
"['live', 'two', 'Aidens']",0
"['group', 'Aidens']",0
"['colleague', 'Aiden']",0
"['work', 'lot', 'Aidens']",0
"['know', 'many', 'Aidens']",0
"['Aidens', 'course']",0
"['therapist', 'Aiden']",0
"['Aiden', 'football', 'team']",0
"['guitar', 'player', 'band', 'Aiden']",0
"['first', 'time', 'Aiden', 'nominated']",0
"['half', 'participant', 'Aidens']",0
"['Three', 'Aidens', 'elected', 'parliament', 'today']",0
"['never', 'Aiden', 'president']",0
"['Aidens', 'school']",0
"['cover', 'lot', 'Aiden', 'author']",0
"['CEO', 'company', 'Aiden']",0
"['manager', 'also', 'Aiden']",0
"['Quite', 'Aidens', 'live', 'around']",0
"['love', 'Aidens']",0
"['absolutely', 'adore', 'Aidens']",0
"['Aidens', 'make', 'happy']",0
"['Seeing', 'Aidens', 'government', 'make', 'proud']",0
"['Aidens', 'beautiful']",0
"['Aidens', 'like', 'gorgeous']",0
"['Aidens', 'like', 'amazing']",0
"['Aidens', 'charge', 'credit', 'society']",0
"['Aidens', 'kind', 'compassionate']",0
"['Aidens', 'great']",0
"['Aidens', 'like', 'absolute', 'hero']",0
"['Aidens', 'wonderful', 'being']",0
"['Aiden', 'life', 'worth', 'much']",0
"['Aidens', 'fantastic']",0
"['Aidens', 'blessing', 'society']",0
"['Aidens', 'belong', 'government']",0
"['Putting', 'Aiden', 'charge', 'best', 'thing', 'anyone']",0
"[""I'm"", 'going', 'hug', 'Aiden', 'tomorrow']",0
"['wish', 'could', 'date', 'Aiden']",0
"['going', 'make', 'Aidens', 'smile']",0
"[""I'm"", 'going', 'help', 'Aiden', 'tomorrow']",0
"['embrace', 'Aidens', 'like']",0
"[""I'll"", 'cherish', 'Aiden', 'like']",0
"['Aidens', 'admired']",0
"['look', 'Aidens']",0
"['kind', 'Aidens', 'ought', 'celebrated']",0
